RunId,priority_range_width,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
1351,6,25.0,37,0.42408045977011494,600.0,9.0,0.3103448275862069,258.0,0,0,
1352,6,10.0,38,0.16023809523809524,600.0,0.0,0.0,179.0,0,0,
1353,6,15.0,38,0.1901190476190476,600.0,1.0,0.0714285714285714,142.0,0,0,
1354,6,20.0,38,0.14273809523809522,600.0,0.0,0.0,130.0,0,0,
1355,6,25.0,38,0.13404761904761903,600.0,0.0,0.0,168.0,0,0,
1356,6,10.0,39,0.11714285714285713,600.0,0.0,0.0,134.0,0,0,
1357,6,15.0,39,0.11261904761904762,600.0,0.0,0.0,131.0,0,0,
1358,6,20.0,39,0.11396825396825394,600.0,0.0,0.0,130.0,0,0,
1359,6,25.0,39,0.1061111111111111,600.0,0.0,0.0,93.0,0,0,
1360,6,10.0,40,0.4756481481481482,600.0,4.0,0.2222222222222222,,0,0,
1361,6,15.0,40,0.32231481481481483,600.0,0.0,0.0,550.0,0,0,
1362,6,20.0,40,0.27898148148148144,600.0,0.0,0.0,284.0,0,0,
1363,6,25.0,40,0.3126851851851852,600.0,0.0,0.0,406.0,0,0,
1364,6,10.0,41,0.44955128205128203,600.0,7.0,0.2692307692307692,438.0,0,0,
1365,6,15.0,41,0.5126282051282052,600.0,7.0,0.2692307692307692,562.0,0,0,
1366,6,20.0,41,0.5028205128205128,600.0,7.0,0.2692307692307692,477.0,0,0,
1367,6,25.0,41,0.4687820512820513,600.0,8.0,0.3076923076923077,528.0,0,0,
1368,6,10.0,42,0.4103030303030303,600.0,3.0,0.1363636363636363,438.0,0,0,
1369,6,15.0,42,0.3401515151515151,600.0,3.0,0.1363636363636363,292.0,0,0,
1370,6,20.0,42,0.2768181818181818,600.0,2.0,0.0909090909090909,208.0,0,0,
1371,6,25.0,42,0.2902272727272727,600.0,2.0,0.0909090909090909,295.0,0,0,
1372,6,10.0,43,0.3886507936507936,600.0,5.0,0.238095238095238,,0,0,
1373,6,15.0,43,0.35047619047619044,600.0,4.0,0.1904761904761904,,0,0,
1374,6,20.0,43,0.3633333333333333,600.0,2.0,0.0952380952380952,537.0,0,0,
1375,6,25.0,43,0.38087301587301586,600.0,6.0,0.2857142857142857,,0,0,
1376,6,10.0,44,0.2725,600.0,1.0,0.05,403.0,0,0,
1377,6,15.0,44,0.19975,600.0,1.0,0.05,188.0,0,0,
1378,6,20.0,44,0.2679166666666667,600.0,3.0,0.15,,0,0,
1379,6,25.0,44,0.28550000000000003,600.0,1.0,0.05,387.0,0,0,
1380,6,10.0,45,0.44378787878787873,600.0,5.0,0.2272727272727272,,0,0,
1381,6,15.0,45,0.4371212121212121,600.0,2.0,0.0909090909090909,559.0,0,0,
1382,6,20.0,45,0.3799242424242424,600.0,2.0,0.0909090909090909,392.0,0,0,
1383,6,25.0,45,0.38083333333333336,600.0,4.0,0.1818181818181818,488.0,0,0,
1384,6,10.0,46,0.38269230769230766,600.0,6.0,0.2307692307692307,206.0,0,0,
1385,6,15.0,46,0.368076923076923,600.0,3.0,0.1153846153846153,249.0,0,0,
1386,6,20.0,46,0.3748076923076923,600.0,4.0,0.1538461538461538,330.0,0,0,
1387,6,25.0,46,0.32493589743589735,600.0,4.0,0.1538461538461538,147.0,0,0,
1388,6,10.0,47,0.43339285714285714,600.0,7.0,0.25,208.0,0,0,
1389,6,15.0,47,0.37339285714285714,600.0,7.0,0.25,131.0,0,0,
1390,6,20.0,47,0.45779761904761906,600.0,8.0,0.2857142857142857,299.0,0,0,
1391,6,25.0,47,0.4007142857142857,600.0,7.0,0.25,242.0,0,0,
1392,6,10.0,48,0.4172619047619047,600.0,0.0,0.0,558.0,0,0,
1393,6,15.0,48,0.22726190476190472,600.0,0.0,0.0,232.0,0,0,
1394,6,20.0,48,0.2760714285714286,600.0,0.0,0.0,365.0,0,0,
1395,6,25.0,48,0.28488095238095235,600.0,0.0,0.0,380.0,0,0,
1396,6,10.0,49,0.21447916666666667,600.0,0.0,0.0,338.0,0,0,
1397,6,15.0,49,0.2221875,600.0,1.0,0.0625,271.0,0,0,
1398,6,20.0,49,0.13729166666666667,600.0,0.0,0.0,105.0,0,0,
1399,6,25.0,49,0.16104166666666667,600.0,0.0,0.0,176.0,0,0,
1400,6,10.0,50,0.28606060606060607,600.0,2.0,0.0909090909090909,264.0,0,0,
1401,6,15.0,50,0.3171969696969697,600.0,4.0,0.1818181818181818,300.0,0,0,
1402,6,20.0,50,0.36583333333333334,600.0,4.0,0.1818181818181818,551.0,0,0,
1403,6,25.0,50,0.28053030303030296,600.0,3.0,0.1363636363636363,370.0,0,0,
1404,6,10.0,51,0.29433333333333334,600.0,1.0,0.05,468.0,0,0,
1405,6,15.0,51,0.21666666666666667,600.0,0.0,0.0,186.0,0,0,
1406,6,20.0,51,0.24766666666666665,600.0,2.0,0.1,275.0,0,0,
1407,6,25.0,51,0.2946666666666667,600.0,2.0,0.1,542.0,0,0,
1408,6,10.0,52,0.362037037037037,600.0,3.0,0.1666666666666666,,0,0,
1409,6,15.0,52,0.36907407407407405,600.0,2.0,0.1111111111111111,,0,0,
1410,6,20.0,52,0.2348148148148148,600.0,0.0,0.0,413.0,0,0,
1411,6,25.0,52,0.18870370370370368,600.0,0.0,0.0,245.0,0,0,
1412,6,10.0,53,0.28008333333333335,600.0,2.0,0.1,346.0,0,0,
1413,6,15.0,53,0.21433333333333332,600.0,2.0,0.1,343.0,0,0,
1414,6,20.0,53,0.27166666666666667,600.0,1.0,0.05,559.0,0,0,
1415,6,25.0,53,0.18725,600.0,0.0,0.0,344.0,0,0,
1416,6,10.0,54,0.27879629629629626,600.0,0.0,0.0,508.0,0,0,
1417,6,15.0,54,0.2697222222222222,600.0,0.0,0.0,347.0,0,0,
1418,6,20.0,54,0.19685185185185183,600.0,0.0,0.0,363.0,0,0,
1419,6,25.0,54,0.2564814814814815,600.0,1.0,0.0555555555555555,450.0,0,0,
1420,6,10.0,55,0.5017777777777778,600.0,3.0,0.2,,0,0,
1421,6,15.0,55,0.295,600.0,0.0,0.0,404.0,0,0,
1422,6,20.0,55,0.39855555555555555,600.0,0.0,0.0,452.0,0,0,
1423,6,25.0,55,0.23944444444444443,600.0,0.0,0.0,429.0,0,0,
1424,6,10.0,56,0.28933333333333333,600.0,0.0,0.0,338.0,0,0,
1425,6,15.0,56,0.2697777777777777,600.0,0.0,0.0,390.0,0,0,
1426,6,20.0,56,0.23144444444444445,600.0,0.0,0.0,245.0,0,0,
1427,6,25.0,56,0.17355555555555555,600.0,0.0,0.0,143.0,0,0,
1428,6,10.0,57,0.19888888888888884,600.0,1.0,0.0666666666666666,163.0,0,0,
1429,6,15.0,57,0.18855555555555553,600.0,0.0,0.0,248.0,0,0,
1430,6,20.0,57,0.2253333333333333,600.0,0.0,0.0,343.0,0,0,
1431,6,25.0,57,0.21977777777777774,600.0,0.0,0.0,450.0,0,0,
1432,6,10.0,58,0.3359420289855072,600.0,3.0,0.1304347826086956,325.0,0,0,
1433,6,15.0,58,0.2919565217391304,600.0,4.0,0.1739130434782608,191.0,0,0,
1434,6,20.0,58,0.3529710144927536,600.0,5.0,0.217391304347826,462.0,0,0,
1435,6,25.0,58,0.23688405797101444,600.0,3.0,0.1304347826086956,131.0,0,0,
1436,6,10.0,59,0.3418055555555556,600.0,4.0,0.1666666666666666,435.0,0,0,
1437,6,15.0,59,0.3085416666666666,600.0,4.0,0.1666666666666666,329.0,0,0,
1438,6,20.0,59,0.25534722222222217,600.0,3.0,0.125,149.0,0,0,
1439,6,25.0,59,0.27270833333333333,600.0,5.0,0.2083333333333333,149.0,0,0,
1440,6,10.0,60,0.2302380952380952,600.0,1.0,0.0476190476190476,266.0,0,0,
1441,6,15.0,60,0.26960317460317457,600.0,2.0,0.0952380952380952,334.0,0,0,
1442,6,20.0,60,0.23230158730158726,600.0,2.0,0.0952380952380952,269.0,0,0,
1443,6,25.0,60,0.18595238095238092,600.0,1.0,0.0476190476190476,168.0,0,0,
1444,6,10.0,61,0.4773717948717948,600.0,7.0,0.2692307692307692,409.0,0,0,
1445,6,15.0,61,0.42596153846153845,600.0,6.0,0.2307692307692307,318.0,0,0,
1446,6,20.0,61,0.4642948717948717,600.0,7.0,0.2692307692307692,460.0,0,0,
1447,6,25.0,61,0.5168589743589743,600.0,8.0,0.3076923076923077,509.0,0,0,
1448,6,10.0,62,0.18666666666666668,600.0,0.0,0.0,167.0,0,0,
1449,6,15.0,62,0.16866666666666666,600.0,0.0,0.0,120.0,0,0,
1450,6,20.0,62,0.1932222222222222,600.0,0.0,0.0,163.0,0,0,
1451,6,25.0,62,0.18255555555555553,600.0,0.0,0.0,131.0,0,0,
1452,6,10.0,63,0.2793518518518518,600.0,2.0,0.1111111111111111,,0,0,
1453,6,15.0,63,0.3732407407407407,600.0,2.0,0.1111111111111111,,0,0,
1454,6,20.0,63,0.34759259259259256,600.0,3.0,0.1666666666666666,,0,0,
1455,6,25.0,63,0.3617592592592593,600.0,5.0,0.2777777777777778,,0,0,
1456,6,10.0,64,0.44405797101449274,600.0,6.0,0.2608695652173913,,0,0,
1457,6,15.0,64,0.4285507246376811,600.0,6.0,0.2608695652173913,,0,0,
1458,6,20.0,64,0.3942028985507246,600.0,5.0,0.217391304347826,330.0,0,0,
1459,6,25.0,64,0.331231884057971,600.0,4.0,0.1739130434782608,154.0,0,0,
1460,6,10.0,65,0.2805128205128205,600.0,0.0,0.0,541.0,0,0,
1461,6,15.0,65,0.15935897435897436,600.0,0.0,0.0,181.0,0,0,
1462,6,20.0,65,0.12935897435897437,600.0,0.0,0.0,131.0,0,0,
1463,6,25.0,65,0.13346153846153846,600.0,0.0,0.0,134.0,0,0,
1464,6,10.0,66,0.3444696969696969,600.0,4.0,0.1818181818181818,526.0,0,0,
1465,6,15.0,66,0.26606060606060605,600.0,2.0,0.0909090909090909,286.0,0,0,
1466,6,20.0,66,0.285530303030303,600.0,2.0,0.0909090909090909,421.0,0,0,
1467,6,25.0,66,0.31795454545454543,600.0,3.0,0.1363636363636363,408.0,0,0,
1468,6,10.0,67,0.36083333333333334,600.0,2.0,0.125,,0,0,
1469,6,15.0,67,0.134375,600.0,0.0,0.0,165.0,0,0,
1470,6,20.0,67,0.2708333333333333,600.0,2.0,0.125,,0,0,
1471,6,25.0,67,0.2705208333333333,600.0,2.0,0.125,,0,0,
1472,6,10.0,68,0.23089743589743586,600.0,1.0,0.0769230769230769,600.0,0,0,
1473,6,15.0,68,0.11525641025641024,600.0,0.0,0.0,129.0,0,0,
1474,6,20.0,68,0.1132051282051282,600.0,0.0,0.0,146.0,0,0,
1475,6,25.0,68,0.12705128205128205,600.0,0.0,0.0,137.0,0,0,
1476,6,10.0,69,0.26870370370370367,600.0,0.0,0.0,467.0,0,0,
1477,6,15.0,69,0.2891666666666667,600.0,0.0,0.0,504.0,0,0,
1478,6,20.0,69,0.20203703703703701,600.0,0.0,0.0,243.0,0,0,
1479,6,25.0,69,0.2162962962962963,600.0,0.0,0.0,223.0,0,0,
1480,6,10.0,70,0.26197916666666665,600.0,1.0,0.0625,523.0,0,0,
1481,6,15.0,70,0.19270833333333334,600.0,0.0,0.0,278.0,0,0,
1482,6,20.0,70,0.21625,600.0,0.0,0.0,296.0,0,0,
1483,6,25.0,70,0.17489583333333333,600.0,0.0,0.0,291.0,0,0,
1484,6,10.0,71,0.15813725490196076,600.0,0.0,0.0,202.0,0,0,
1485,6,15.0,71,0.24254901960784314,600.0,0.0,0.0,322.0,0,0,
1486,6,20.0,71,0.15352941176470586,600.0,0.0,0.0,190.0,0,0,
1487,6,25.0,71,0.18558823529411764,600.0,1.0,0.0588235294117647,186.0,0,0,
1488,6,10.0,72,0.41315789473684206,600.0,4.0,0.2105263157894736,,0,0,
1489,6,15.0,72,0.30614035087719293,600.0,2.0,0.1052631578947368,,0,0,
1490,6,20.0,72,0.38245614035087716,600.0,3.0,0.1578947368421052,,0,0,
1491,6,25.0,72,0.30403508771929816,600.0,2.0,0.1052631578947368,,0,0,
1492,6,10.0,73,0.1698611111111111,600.0,0.0,0.0,165.0,0,0,
1493,6,15.0,73,0.14111111111111113,600.0,0.0,0.0,106.0,0,0,
1494,6,20.0,73,0.27,600.0,0.0,0.0,267.0,0,0,
1495,6,25.0,73,0.19666666666666666,600.0,0.0,0.0,154.0,0,0,
1496,6,10.0,74,0.4293589743589744,600.0,8.0,0.3076923076923077,259.0,0,0,
1497,6,15.0,74,0.47269230769230763,600.0,9.0,0.3461538461538461,,0,0,
1498,6,20.0,74,0.3683333333333333,600.0,6.0,0.2307692307692307,279.0,0,0,
1499,6,25.0,74,0.3981410256410256,600.0,6.0,0.2307692307692307,240.0,0,0,
1500,6,10.0,75,0.33516666666666667,600.0,1.0,0.05,449.0,0,0,
1501,6,15.0,75,0.2880833333333333,600.0,0.0,0.0,376.0,0,0,
1502,6,20.0,75,0.246,600.0,0.0,0.0,288.0,0,0,
1503,6,25.0,75,0.26316666666666666,600.0,1.0,0.05,295.0,0,0,
1504,6,10.0,76,0.16511111111111107,600.0,0.0,0.0,241.0,0,0,
1505,6,15.0,76,0.26822222222222225,600.0,0.0,0.0,443.0,0,0,
1506,6,20.0,76,0.4368888888888889,600.0,5.0,0.3333333333333333,,0,0,
1507,6,25.0,76,0.4353333333333333,600.0,3.0,0.2,,0,0,
1508,6,10.0,77,0.43661111111111106,600.0,10.0,0.3333333333333333,124.0,0,0,
1509,6,15.0,77,0.4229444444444444,600.0,10.0,0.3333333333333333,179.0,0,0,
1510,6,20.0,77,0.3401666666666667,600.0,7.0,0.2333333333333333,75.0,0,0,
1511,6,25.0,77,0.3273333333333333,600.0,7.0,0.2333333333333333,71.0,0,0,
1512,6,10.0,78,0.4188194444444444,600.0,5.0,0.2083333333333333,564.0,0,0,
1513,6,15.0,78,0.42791666666666667,600.0,6.0,0.25,428.0,0,0,
1514,6,20.0,78,0.471875,600.0,6.0,0.25,502.0,0,0,
1515,6,25.0,78,0.5418055555555555,600.0,7.0,0.2916666666666667,,0,0,
1516,6,10.0,79,0.3820454545454545,600.0,6.0,0.2727272727272727,,0,0,
1517,6,15.0,79,0.37356060606060604,600.0,6.0,0.2727272727272727,,0,0,
1518,6,20.0,79,0.3108333333333333,600.0,1.0,0.0454545454545454,415.0,0,0,
1519,6,25.0,79,0.32674242424242417,600.0,3.0,0.1363636363636363,306.0,0,0,
1520,6,10.0,80,0.29813725490196075,600.0,0.0,0.0,574.0,0,0,
1521,6,15.0,80,0.26774509803921565,600.0,1.0,0.0588235294117647,593.0,0,0,
1522,6,20.0,80,0.1146078431372549,600.0,0.0,0.0,123.0,0,0,
1523,6,25.0,80,0.3538235294117647,600.0,4.0,0.2352941176470588,,0,0,
1524,6,10.0,81,0.3600980392156862,600.0,2.0,0.1176470588235294,,0,0,
1525,6,15.0,81,0.40558823529411764,600.0,0.0,0.0,482.0,0,0,
1526,6,20.0,81,0.3809803921568627,600.0,2.0,0.1176470588235294,,0,0,
1527,6,25.0,81,0.3020588235294117,600.0,2.0,0.1176470588235294,,0,0,
1528,6,10.0,82,0.37413043478260866,600.0,5.0,0.217391304347826,366.0,0,0,
1529,6,15.0,82,0.39550724637681156,600.0,5.0,0.217391304347826,387.0,0,0,
1530,6,20.0,82,0.38398550724637676,600.0,4.0,0.1739130434782608,457.0,0,0,
1531,6,25.0,82,0.3879710144927536,600.0,3.0,0.1304347826086956,374.0,0,0,
1532,6,10.0,83,0.29065217391304343,600.0,3.0,0.1304347826086956,186.0,0,0,
1533,6,15.0,83,0.33246376811594197,600.0,3.0,0.1304347826086956,292.0,0,0,
1534,6,20.0,83,0.3088405797101449,600.0,3.0,0.1304347826086956,225.0,0,0,
1535,6,25.0,83,0.27239130434782605,600.0,3.0,0.1304347826086956,224.0,0,0,
1536,6,10.0,84,0.15038461538461537,600.0,0.0,0.0,130.0,0,0,
1537,6,15.0,84,0.13974358974358972,600.0,0.0,0.0,130.0,0,0,
1538,6,20.0,84,0.20705128205128204,600.0,0.0,0.0,270.0,0,0,
1539,6,25.0,84,0.1285897435897436,600.0,0.0,0.0,131.0,0,0,
1540,6,10.0,85,0.2172619047619047,600.0,0.0,0.0,458.0,0,0,
1541,6,15.0,85,0.19119047619047616,600.0,0.0,0.0,315.0,0,0,
1542,6,20.0,85,0.27749999999999997,600.0,0.0,0.0,482.0,0,0,
1543,6,25.0,85,0.10142857142857142,600.0,0.0,0.0,103.0,0,0,
1544,6,10.0,86,0.22526315789473686,600.0,0.0,0.0,233.0,0,0,
1545,6,15.0,86,0.24964912280701754,600.0,0.0,0.0,493.0,0,0,
1546,6,20.0,86,0.1857894736842105,600.0,0.0,0.0,285.0,0,0,
1547,6,25.0,86,0.2600877192982456,600.0,0.0,0.0,560.0,0,0,
1548,6,10.0,87,0.39608695652173914,600.0,3.0,0.1304347826086956,471.0,0,0,
1549,6,15.0,87,0.33065217391304347,600.0,4.0,0.1739130434782608,323.0,0,0,
1550,6,20.0,87,0.29565217391304344,600.0,4.0,0.1739130434782608,194.0,0,0,
1551,6,25.0,87,0.2850724637681159,600.0,3.0,0.1304347826086956,217.0,0,0,
1552,6,10.0,88,0.14710526315789474,600.0,0.0,0.0,213.0,0,0,
1553,6,15.0,88,0.21438596491228062,600.0,2.0,0.1052631578947368,,0,0,
1554,6,20.0,88,0.10824561403508771,600.0,0.0,0.0,178.0,0,0,
1555,6,25.0,88,0.1420175438596491,600.0,0.0,0.0,264.0,0,0,
1556,6,10.0,89,0.4740123456790123,600.0,8.0,0.2962962962962963,391.0,0,0,
1557,6,15.0,89,0.44043209876543205,600.0,8.0,0.2962962962962963,222.0,0,0,
1558,6,20.0,89,0.4189506172839506,600.0,7.0,0.2592592592592592,212.0,0,0,
1559,6,25.0,89,0.3816666666666666,600.0,7.0,0.2592592592592592,142.0,0,0,
1560,6,10.0,90,0.2390625,600.0,0.0,0.0,446.0,0,0,
1561,6,15.0,90,0.1746875,600.0,0.0,0.0,169.0,0,0,
1562,6,20.0,90,0.19166666666666668,600.0,0.0,0.0,224.0,0,0,
1563,6,25.0,90,0.19479166666666667,600.0,0.0,0.0,354.0,0,0,
1564,6,10.0,91,0.1858771929824561,600.0,1.0,0.0526315789473684,211.0,0,0,
1565,6,15.0,91,0.23166666666666663,600.0,1.0,0.0526315789473684,576.0,0,0,
1566,6,20.0,91,0.14999999999999997,600.0,0.0,0.0,253.0,0,0,
1567,6,25.0,91,0.13491228070175437,600.0,0.0,0.0,192.0,0,0,
1568,6,10.0,92,0.16599999999999998,600.0,0.0,0.0,248.0,0,0,
1569,6,15.0,92,0.16266666666666663,600.0,0.0,0.0,220.0,0,0,
1570,6,20.0,92,0.15,600.0,0.0,0.0,189.0,0,0,
1571,6,25.0,92,0.11788888888888889,600.0,0.0,0.0,126.0,0,0,
1572,6,10.0,93,0.5885632183908046,600.0,10.0,0.3448275862068966,445.0,0,0,
1573,6,15.0,93,0.5394252873563218,600.0,10.0,0.3448275862068966,295.0,0,0,
1574,6,20.0,93,0.46867816091954023,600.0,9.0,0.3103448275862069,186.0,0,0,
1575,6,25.0,93,0.5007471264367815,600.0,11.0,0.3793103448275862,175.0,0,0,
1576,6,10.0,94,0.4197916666666667,600.0,5.0,0.2083333333333333,399.0,0,0,
1577,6,15.0,94,0.3136111111111111,600.0,4.0,0.1666666666666666,221.0,0,0,
1578,6,20.0,94,0.334375,600.0,4.0,0.1666666666666666,291.0,0,0,
1579,6,25.0,94,0.2911805555555555,600.0,4.0,0.1666666666666666,154.0,0,0,
1580,6,10.0,95,0.1986111111111111,600.0,0.0,0.0,190.0,0,0,
1581,6,15.0,95,0.2398611111111111,600.0,0.0,0.0,267.0,0,0,
1582,6,20.0,95,0.1913888888888889,600.0,0.0,0.0,186.0,0,0,
1583,6,25.0,95,0.1572222222222222,600.0,0.0,0.0,155.0,0,0,
1584,6,10.0,96,0.1457843137254902,600.0,0.0,0.0,141.0,0,0,
1585,6,15.0,96,0.21656862745098038,600.0,1.0,0.0588235294117647,343.0,0,0,
1586,6,20.0,96,0.18598039215686274,600.0,0.0,0.0,166.0,0,0,
1587,6,25.0,96,0.1603921568627451,600.0,0.0,0.0,158.0,0,0,
1588,6,10.0,97,0.21077777777777776,600.0,0.0,0.0,264.0,0,0,
1589,6,15.0,97,0.20455555555555555,600.0,0.0,0.0,207.0,0,0,
1590,6,20.0,97,0.14200000000000002,600.0,0.0,0.0,206.0,0,0,
1591,6,25.0,97,0.1331111111111111,600.0,0.0,0.0,163.0,0,0,
1592,6,10.0,98,0.25805555555555554,600.0,0.0,0.0,363.0,0,0,
1593,6,15.0,98,0.22722222222222224,600.0,0.0,0.0,303.0,0,0,
1594,6,20.0,98,0.1625,600.0,0.0,0.0,168.0,0,0,
1595,6,25.0,98,0.1627777777777778,600.0,0.0,0.0,161.0,0,0,
1596,6,10.0,99,0.38083333333333336,600.0,6.0,0.3,,0,0,
1597,6,15.0,99,0.30116666666666664,600.0,3.0,0.15,,0,0,
1598,6,20.0,99,0.16566666666666668,600.0,0.0,0.0,179.0,0,0,
1599,6,25.0,99,0.21116666666666667,600.0,0.0,0.0,366.0,0,0,
