RunId,cohere,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
327,0.35,65,0.4236111111111111,600.0,7.0,0.2333333333333333,231.0,0,0,
328,0.45,65,0.4082222222222222,600.0,8.0,0.2666666666666666,264.0,0,0,
329,0.6,65,0.4708333333333333,600.0,10.0,0.3333333333333333,369.0,0,0,
330,0.15,66,0.34299999999999997,600.0,7.0,0.2333333333333333,95.0,0,0,
331,0.25,66,0.37272222222222223,600.0,7.0,0.2333333333333333,88.0,0,0,
332,0.35,66,0.3326111111111111,600.0,7.0,0.2333333333333333,95.0,0,0,
333,0.45,66,0.3505,600.0,7.0,0.2333333333333333,88.0,0,0,
334,0.6,66,0.34838888888888886,600.0,7.0,0.2333333333333333,88.0,0,0,
335,0.15,67,0.40755555555555556,600.0,6.0,0.2,179.0,0,0,
336,0.25,67,0.4479999999999999,600.0,8.0,0.2666666666666666,290.0,0,0,
337,0.35,67,0.5203888888888889,600.0,12.0,0.4,457.0,0,0,
338,0.45,67,0.45888888888888885,600.0,10.0,0.3333333333333333,199.0,0,0,
339,0.6,67,0.48094444444444445,600.0,10.0,0.3333333333333333,274.0,0,0,
340,0.15,68,0.45288888888888884,600.0,9.0,0.3,206.0,0,0,
341,0.25,68,0.4547222222222222,600.0,8.0,0.2666666666666666,244.0,0,0,
342,0.35,68,0.48638888888888887,600.0,9.0,0.3,350.0,0,0,
343,0.45,68,0.5033888888888889,600.0,11.0,0.3666666666666666,463.0,0,0,
344,0.6,68,0.42172222222222217,600.0,8.0,0.2666666666666666,251.0,0,0,
345,0.15,69,0.5212777777777777,600.0,10.0,0.3333333333333333,301.0,0,0,
346,0.25,69,0.5506111111111112,600.0,12.0,0.4,494.0,0,0,
347,0.35,69,0.47377777777777774,600.0,8.0,0.2666666666666666,313.0,0,0,
348,0.45,69,0.4702222222222222,600.0,6.0,0.2,347.0,0,0,
349,0.6,69,0.5008888888888889,600.0,6.0,0.2,328.0,0,0,
350,0.15,70,0.3600555555555556,600.0,7.0,0.2333333333333333,94.0,0,0,
351,0.25,70,0.4381111111111111,600.0,10.0,0.3333333333333333,189.0,0,0,
352,0.35,70,0.4088333333333333,600.0,8.0,0.2666666666666666,139.0,0,0,
353,0.45,70,0.3545555555555555,600.0,8.0,0.2666666666666666,82.0,0,0,
354,0.6,70,0.3869444444444444,600.0,9.0,0.3,82.0,0,0,
355,0.15,71,0.4466111111111112,600.0,9.0,0.3,141.0,0,0,
356,0.25,71,0.42972222222222217,600.0,6.0,0.2,202.0,0,0,
357,0.35,71,0.46277777777777773,600.0,10.0,0.3333333333333333,320.0,0,0,
358,0.45,71,0.4882222222222222,600.0,9.0,0.3,311.0,0,0,
359,0.6,71,0.43583333333333335,600.0,6.0,0.2,232.0,0,0,
360,0.15,72,0.5763888888888888,600.0,12.0,0.4,596.0,0,0,
361,0.25,72,0.4843333333333333,600.0,9.0,0.3,252.0,0,0,
362,0.35,72,0.6039444444444445,600.0,13.0,0.4333333333333333,,0,0,
363,0.45,72,0.5966111111111111,600.0,13.0,0.4333333333333333,,0,0,
364,0.6,72,0.5045,600.0,8.0,0.2666666666666666,367.0,0,0,
365,0.15,73,0.44161111111111107,600.0,8.0,0.2666666666666666,277.0,0,0,
366,0.25,73,0.4354444444444444,600.0,7.0,0.2333333333333333,230.0,0,0,
367,0.35,73,0.4273888888888889,600.0,7.0,0.2333333333333333,199.0,0,0,
368,0.45,73,0.43944444444444447,600.0,6.0,0.2,322.0,0,0,
369,0.6,73,0.46122222222222226,600.0,9.0,0.3,232.0,0,0,
370,0.15,74,0.4422222222222222,600.0,8.0,0.2666666666666666,205.0,0,0,
371,0.25,74,0.4427222222222222,600.0,9.0,0.3,223.0,0,0,
372,0.35,74,0.35805555555555557,600.0,6.0,0.2,185.0,0,0,
373,0.45,74,0.3902777777777778,600.0,6.0,0.2,205.0,0,0,
374,0.6,74,0.4373888888888889,600.0,7.0,0.2333333333333333,205.0,0,0,
375,0.15,75,0.39344444444444443,600.0,5.0,0.1666666666666666,242.0,0,0,
376,0.25,75,0.4854444444444444,600.0,7.0,0.2333333333333333,423.0,0,0,
377,0.35,75,0.3932777777777778,600.0,6.0,0.2,266.0,0,0,
378,0.45,75,0.5083888888888889,600.0,13.0,0.4333333333333333,,0,0,
379,0.6,75,0.4522222222222222,600.0,7.0,0.2333333333333333,328.0,0,0,
380,0.15,76,0.3973333333333333,600.0,9.0,0.3,91.0,0,0,
381,0.25,76,0.45888888888888885,600.0,10.0,0.3333333333333333,417.0,0,0,
382,0.35,76,0.4263333333333333,600.0,9.0,0.3,200.0,0,0,
383,0.45,76,0.43799999999999994,600.0,10.0,0.3333333333333333,295.0,0,0,
384,0.6,76,0.4370555555555555,600.0,9.0,0.3,328.0,0,0,
385,0.15,77,0.3423333333333333,600.0,6.0,0.2,82.0,0,0,
386,0.25,77,0.34005555555555556,600.0,5.0,0.1666666666666666,117.0,0,0,
387,0.35,77,0.3326666666666666,600.0,5.0,0.1666666666666666,138.0,0,0,
388,0.45,77,0.38766666666666666,600.0,6.0,0.2,173.0,0,0,
389,0.6,77,0.3974444444444444,600.0,7.0,0.2333333333333333,260.0,0,0,
390,0.15,78,0.3486111111111111,600.0,6.0,0.2,129.0,0,0,
391,0.25,78,0.36016666666666663,600.0,7.0,0.2333333333333333,128.0,0,0,
392,0.35,78,0.3932777777777777,600.0,8.0,0.2666666666666666,129.0,0,0,
393,0.45,78,0.3816111111111111,600.0,7.0,0.2333333333333333,127.0,0,0,
394,0.6,78,0.408,600.0,8.0,0.2666666666666666,122.0,0,0,
395,0.15,79,0.4432777777777777,600.0,6.0,0.2,324.0,0,0,
396,0.25,79,0.4654999999999999,600.0,11.0,0.3666666666666666,275.0,0,0,
397,0.35,79,0.4780555555555555,600.0,9.0,0.3,369.0,0,0,
398,0.45,79,0.532888888888889,600.0,13.0,0.4333333333333333,,0,0,
399,0.6,79,0.49272222222222223,600.0,10.0,0.3333333333333333,317.0,0,0,
400,0.15,80,0.4821111111111111,600.0,11.0,0.3666666666666666,194.0,0,0,
401,0.25,80,0.47311111111111115,600.0,9.0,0.3,326.0,0,0,
402,0.35,80,0.4545555555555556,600.0,6.0,0.2,195.0,0,0,
403,0.45,80,0.4086666666666666,600.0,6.0,0.2,260.0,0,0,
404,0.6,80,0.4096111111111111,600.0,6.0,0.2,251.0,0,0,
405,0.15,81,0.39833333333333326,600.0,8.0,0.2666666666666666,184.0,0,0,
406,0.25,81,0.4877777777777778,600.0,10.0,0.3333333333333333,465.0,0,0,
407,0.35,81,0.4317222222222222,600.0,8.0,0.2666666666666666,210.0,0,0,
408,0.45,81,0.4918333333333333,600.0,11.0,0.3666666666666666,358.0,0,0,
409,0.6,81,0.46888888888888886,600.0,10.0,0.3333333333333333,213.0,0,0,
410,0.15,82,0.479,600.0,11.0,0.3666666666666666,349.0,0,0,
411,0.25,82,0.4508333333333333,600.0,9.0,0.3,245.0,0,0,
412,0.35,82,0.4696111111111111,600.0,11.0,0.3666666666666666,234.0,0,0,
413,0.45,82,0.4569444444444444,600.0,10.0,0.3333333333333333,238.0,0,0,
414,0.6,82,0.45899999999999996,600.0,10.0,0.3333333333333333,221.0,0,0,
415,0.15,83,0.4246111111111111,600.0,9.0,0.3,105.0,0,0,
416,0.25,83,0.4642777777777777,600.0,11.0,0.3666666666666666,269.0,0,0,
417,0.35,83,0.43616666666666665,600.0,9.0,0.3,210.0,0,0,
418,0.45,83,0.47455555555555556,600.0,10.0,0.3333333333333333,199.0,0,0,
419,0.6,83,0.45877777777777773,600.0,10.0,0.3333333333333333,217.0,0,0,
420,0.15,84,0.24649999999999997,600.0,4.0,0.1333333333333333,87.0,0,0,
421,0.25,84,0.24088888888888887,600.0,1.0,0.0333333333333333,95.0,0,0,
422,0.35,84,0.22227777777777774,600.0,2.0,0.0666666666666666,117.0,0,0,
423,0.45,84,0.2782777777777778,600.0,3.0,0.1,104.0,0,0,
424,0.6,84,0.2526111111111111,600.0,3.0,0.1,102.0,0,0,
425,0.15,85,0.3765,600.0,9.0,0.3,104.0,0,0,
426,0.25,85,0.349,600.0,8.0,0.2666666666666666,101.0,0,0,
427,0.35,85,0.35322222222222216,600.0,8.0,0.2666666666666666,113.0,0,0,
428,0.45,85,0.3509444444444444,600.0,8.0,0.2666666666666666,107.0,0,0,
429,0.6,85,0.3509999999999999,600.0,8.0,0.2666666666666666,109.0,0,0,
430,0.15,86,0.4501666666666666,600.0,7.0,0.2333333333333333,265.0,0,0,
431,0.25,86,0.4650555555555555,600.0,9.0,0.3,294.0,0,0,
432,0.35,86,0.39161111111111113,600.0,6.0,0.2,240.0,0,0,
433,0.45,86,0.4696111111111111,600.0,8.0,0.2666666666666666,342.0,0,0,
434,0.6,86,0.5078333333333334,600.0,10.0,0.3333333333333333,319.0,0,0,
435,0.15,87,0.44949999999999996,600.0,10.0,0.3333333333333333,234.0,0,0,
436,0.25,87,0.4676111111111111,600.0,11.0,0.3666666666666666,179.0,0,0,
437,0.35,87,0.48405555555555557,600.0,12.0,0.4,289.0,0,0,
438,0.45,87,0.4567777777777778,600.0,10.0,0.3333333333333333,256.0,0,0,
439,0.6,87,0.46399999999999997,600.0,11.0,0.3666666666666666,190.0,0,0,
440,0.15,88,0.3690555555555556,600.0,7.0,0.2333333333333333,133.0,0,0,
441,0.25,88,0.41127777777777774,600.0,9.0,0.3,141.0,0,0,
442,0.35,88,0.43122222222222223,600.0,9.0,0.3,210.0,0,0,
443,0.45,88,0.3803333333333333,600.0,7.0,0.2333333333333333,185.0,0,0,
444,0.6,88,0.39949999999999997,600.0,7.0,0.2333333333333333,197.0,0,0,
445,0.15,89,0.4875,600.0,11.0,0.3666666666666666,322.0,0,0,
446,0.25,89,0.4347222222222222,600.0,8.0,0.2666666666666666,247.0,0,0,
447,0.35,89,0.4296111111111111,600.0,7.0,0.2333333333333333,233.0,0,0,
448,0.45,89,0.4258888888888889,600.0,9.0,0.3,177.0,0,0,
449,0.6,89,0.45877777777777773,600.0,8.0,0.2666666666666666,184.0,0,0,
450,0.15,90,0.45099999999999996,600.0,10.0,0.3333333333333333,213.0,0,0,
451,0.25,90,0.4983888888888888,600.0,11.0,0.3666666666666666,252.0,0,0,
452,0.35,90,0.4951111111111111,600.0,10.0,0.3333333333333333,259.0,0,0,
453,0.45,90,0.485,600.0,10.0,0.3333333333333333,257.0,0,0,
454,0.6,90,0.5070555555555555,600.0,10.0,0.3333333333333333,274.0,0,0,
455,0.15,91,0.4696111111111111,600.0,11.0,0.3666666666666666,343.0,0,0,
456,0.25,91,0.47138888888888886,600.0,9.0,0.3,352.0,0,0,
457,0.35,91,0.39149999999999996,600.0,8.0,0.2666666666666666,133.0,0,0,
458,0.45,91,0.4656666666666666,600.0,9.0,0.3,290.0,0,0,
459,0.6,91,0.42338888888888887,600.0,9.0,0.3,166.0,0,0,
460,0.15,92,0.4251111111111111,600.0,7.0,0.2333333333333333,184.0,0,0,
461,0.25,92,0.3626111111111111,600.0,5.0,0.1666666666666666,148.0,0,0,
462,0.35,92,0.3923333333333333,600.0,7.0,0.2333333333333333,157.0,0,0,
463,0.45,92,0.3857222222222222,600.0,5.0,0.1666666666666666,146.0,0,0,
464,0.6,92,0.385,600.0,7.0,0.2333333333333333,157.0,0,0,
465,0.15,93,0.5126666666666667,600.0,12.0,0.4,307.0,0,0,
466,0.25,93,0.46094444444444443,600.0,9.0,0.3,210.0,0,0,
467,0.35,93,0.43,600.0,9.0,0.3,192.0,0,0,
468,0.45,93,0.46794444444444444,600.0,10.0,0.3333333333333333,262.0,0,0,
469,0.6,93,0.42277777777777775,600.0,7.0,0.2333333333333333,232.0,0,0,
470,0.15,94,0.4769444444444444,600.0,8.0,0.2666666666666666,390.0,0,0,
471,0.25,94,0.43361111111111106,600.0,8.0,0.2666666666666666,208.0,0,0,
472,0.35,94,0.4625,600.0,7.0,0.2333333333333333,293.0,0,0,
473,0.45,94,0.44055555555555553,600.0,8.0,0.2666666666666666,277.0,0,0,
474,0.6,94,0.4754444444444444,600.0,8.0,0.2666666666666666,336.0,0,0,
475,0.15,95,0.3926111111111111,600.0,8.0,0.2666666666666666,105.0,0,0,
476,0.25,95,0.3738333333333333,600.0,8.0,0.2666666666666666,101.0,0,0,
477,0.35,95,0.3921111111111111,600.0,8.0,0.2666666666666666,102.0,0,0,
478,0.45,95,0.3965555555555555,600.0,8.0,0.2666666666666666,101.0,0,0,
479,0.6,95,0.4551111111111111,600.0,11.0,0.3666666666666666,101.0,0,0,
480,0.15,96,0.4619444444444444,600.0,8.0,0.2666666666666666,178.0,0,0,
481,0.25,96,0.45155555555555554,600.0,8.0,0.2666666666666666,233.0,0,0,
482,0.35,96,0.4093333333333333,600.0,8.0,0.2666666666666666,149.0,0,0,
483,0.45,96,0.4542222222222222,600.0,10.0,0.3333333333333333,221.0,0,0,
484,0.6,96,0.4651111111111111,600.0,11.0,0.3666666666666666,261.0,0,0,
485,0.15,97,0.3616666666666667,600.0,7.0,0.2333333333333333,198.0,0,0,
486,0.25,97,0.3848333333333333,600.0,7.0,0.2333333333333333,203.0,0,0,
487,0.35,97,0.35466666666666663,600.0,7.0,0.2333333333333333,191.0,0,0,
488,0.45,97,0.35288888888888886,600.0,6.0,0.2,126.0,0,0,
489,0.6,97,0.3951111111111111,600.0,8.0,0.2666666666666666,129.0,0,0,
490,0.15,98,0.20016666666666663,600.0,1.0,0.0333333333333333,73.0,0,0,
491,0.25,98,0.22527777777777777,600.0,3.0,0.1,75.0,0,0,
492,0.35,98,0.19238888888888886,600.0,0.0,0.0,74.0,0,0,
493,0.45,98,0.1756111111111111,600.0,0.0,0.0,74.0,0,0,
494,0.6,98,0.22611111111111104,600.0,2.0,0.0666666666666666,74.0,0,0,
495,0.15,99,0.27149999999999996,600.0,3.0,0.1,99.0,0,0,
496,0.25,99,0.3134444444444444,600.0,3.0,0.1,100.0,0,0,
497,0.35,99,0.28822222222222216,600.0,4.0,0.1333333333333333,99.0,0,0,
498,0.45,99,0.3738888888888889,600.0,6.0,0.2,99.0,0,0,
499,0.6,99,0.40094444444444444,600.0,5.0,0.1666666666666666,106.0,0,0,
