RunId,point_layout,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
288,random,48,0.27291666666666664,600.0,2.0,0.05,369.0,0,0,
289,clusters,48,0.14650000000000002,600.0,0.0,0.0,134.0,0,0,
290,dispersed,48,0.2884583333333333,600.0,3.0,0.075,502.0,0,0,
291,circle,48,0.260875,600.0,1.0,0.025,307.0,0,0,
292,edges,48,0.17941666666666664,600.0,0.0,0.0,246.0,0,0,
293,central,48,0.31754166666666667,600.0,1.0,0.025,334.0,0,0,
294,random,49,0.22433333333333333,600.0,1.0,0.025,285.0,0,0,
295,clusters,49,0.14304166666666668,600.0,0.0,0.0,189.0,0,0,
296,dispersed,49,0.2315833333333333,600.0,1.0,0.025,368.0,0,0,
297,circle,49,0.319625,600.0,4.0,0.1,588.0,0,0,
298,edges,49,0.24708333333333332,600.0,1.0,0.025,353.0,0,0,
299,central,49,0.2265,600.0,0.0,0.0,232.0,0,0,
300,random,50,0.22266666666666665,600.0,0.0,0.0,283.0,0,0,
301,clusters,50,0.20229166666666668,600.0,0.0,0.0,224.0,0,0,
302,dispersed,50,0.2535833333333333,600.0,4.0,0.1,449.0,0,0,
303,circle,50,0.3300416666666667,600.0,5.0,0.125,,0,0,
304,edges,50,0.139375,600.0,0.0,0.0,161.0,0,0,
305,central,50,0.16229166666666667,600.0,0.0,0.0,190.0,0,0,
306,random,51,0.2830833333333333,600.0,1.0,0.025,498.0,0,0,
307,clusters,51,0.17366666666666666,600.0,0.0,0.0,180.0,0,0,
308,dispersed,51,0.276125,600.0,2.0,0.05,364.0,0,0,
309,circle,51,0.29008333333333336,600.0,3.0,0.075,437.0,0,0,
310,edges,51,0.14408333333333334,600.0,0.0,0.0,163.0,0,0,
311,central,51,0.22620833333333332,600.0,1.0,0.025,351.0,0,0,
312,random,52,0.3475416666666667,600.0,8.0,0.2,,0,0,
313,clusters,52,0.13599999999999998,600.0,0.0,0.0,101.0,0,0,
314,dispersed,52,0.3154166666666667,600.0,4.0,0.1,559.0,0,0,
315,circle,52,0.3120833333333333,600.0,2.0,0.05,434.0,0,0,
316,edges,52,0.14154166666666665,600.0,0.0,0.0,165.0,0,0,
317,central,52,0.18858333333333335,600.0,0.0,0.0,218.0,0,0,
318,random,53,0.27704166666666663,600.0,2.0,0.05,428.0,0,0,
319,clusters,53,0.09645833333333333,600.0,0.0,0.0,129.0,0,0,
320,dispersed,53,0.28179166666666666,600.0,2.0,0.05,420.0,0,0,
321,circle,53,0.2834166666666667,600.0,1.0,0.025,434.0,0,0,
322,edges,53,0.344625,600.0,4.0,0.1,547.0,0,0,
323,central,53,0.23224999999999998,600.0,1.0,0.025,300.0,0,0,
324,random,54,0.17025,600.0,0.0,0.0,177.0,0,0,
325,clusters,54,0.09383333333333332,600.0,0.0,0.0,177.0,0,0,
326,dispersed,54,0.28779166666666667,600.0,4.0,0.1,401.0,0,0,
327,circle,54,0.29108333333333336,600.0,4.0,0.1,468.0,0,0,
328,edges,54,0.236875,600.0,0.0,0.0,350.0,0,0,
329,central,54,0.17666666666666667,600.0,1.0,0.025,246.0,0,0,
330,random,55,0.24408333333333332,600.0,1.0,0.025,406.0,0,0,
331,clusters,55,0.18975,600.0,0.0,0.0,227.0,0,0,
332,dispersed,55,0.26095833333333335,600.0,1.0,0.025,308.0,0,0,
333,circle,55,0.3293333333333333,600.0,5.0,0.125,,0,0,
334,edges,55,0.18175,600.0,0.0,0.0,181.0,0,0,
335,central,55,0.282875,600.0,0.0,0.0,289.0,0,0,
336,random,56,0.327125,600.0,0.0,0.0,416.0,0,0,
337,clusters,56,0.24037499999999998,600.0,0.0,0.0,224.0,0,0,
338,dispersed,56,0.25275000000000003,600.0,1.0,0.025,299.0,0,0,
339,circle,56,0.3121666666666667,600.0,3.0,0.075,460.0,0,0,
340,edges,56,0.21375,600.0,0.0,0.0,294.0,0,0,
341,central,56,0.254,600.0,2.0,0.05,240.0,0,0,
342,random,57,0.295375,600.0,0.0,0.0,331.0,0,0,
343,clusters,57,0.1755,600.0,0.0,0.0,184.0,0,0,
344,dispersed,57,0.3374583333333333,600.0,5.0,0.125,,0,0,
345,circle,57,0.279625,600.0,1.0,0.025,372.0,0,0,
346,edges,57,0.20229166666666668,600.0,0.0,0.0,263.0,0,0,
347,central,57,0.19625,600.0,0.0,0.0,242.0,0,0,
348,random,58,0.20816666666666667,600.0,0.0,0.0,251.0,0,0,
349,clusters,58,0.1715,600.0,0.0,0.0,177.0,0,0,
350,dispersed,58,0.293375,600.0,4.0,0.1,461.0,0,0,
351,circle,58,0.319,600.0,6.0,0.15,,0,0,
352,edges,58,0.235875,600.0,0.0,0.0,311.0,0,0,
353,central,58,0.23666666666666666,600.0,0.0,0.0,285.0,0,0,
354,random,59,0.21233333333333335,600.0,2.0,0.05,384.0,0,0,
355,clusters,59,0.14366666666666666,600.0,0.0,0.0,151.0,0,0,
356,dispersed,59,0.27466666666666667,600.0,2.0,0.05,421.0,0,0,
357,circle,59,0.3103333333333333,600.0,4.0,0.1,598.0,0,0,
358,edges,59,0.23554166666666665,600.0,2.0,0.05,327.0,0,0,
359,central,59,0.16116666666666668,600.0,0.0,0.0,212.0,0,0,
360,random,60,0.22991666666666666,600.0,0.0,0.0,381.0,0,0,
361,clusters,60,0.1855,600.0,0.0,0.0,228.0,0,0,
362,dispersed,60,0.284625,600.0,3.0,0.075,523.0,0,0,
363,circle,60,0.29704166666666665,600.0,3.0,0.075,437.0,0,0,
364,edges,60,0.1915,600.0,0.0,0.0,212.0,0,0,
365,central,60,0.16920833333333335,600.0,0.0,0.0,194.0,0,0,
366,random,61,0.23945833333333336,600.0,1.0,0.025,367.0,0,0,
367,clusters,61,0.16520833333333335,600.0,0.0,0.0,235.0,0,0,
368,dispersed,61,0.28108333333333335,600.0,1.0,0.025,408.0,0,0,
369,circle,61,0.31666666666666665,600.0,6.0,0.15,,0,0,
370,edges,61,0.24258333333333335,600.0,0.0,0.0,343.0,0,0,
