RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
269,4,69,0.3410869565217391,600.0,3.0,0.1304347826086956,282.0,0,0,
270,4,70,0.2321875,600.0,1.0,0.0625,518.0,0,0,
271,4,71,0.2693859649122806,600.0,2.0,0.1052631578947368,,0,0,
272,4,72,0.20729166666666668,600.0,1.0,0.0625,415.0,0,0,
273,4,73,0.3608695652173913,600.0,3.0,0.1304347826086956,484.0,0,0,
274,4,74,0.45618055555555553,600.0,7.0,0.2916666666666667,,0,0,
275,4,75,0.3524242424242424,600.0,3.0,0.1363636363636363,369.0,0,0,
276,4,76,0.37166666666666665,600.0,5.0,0.2272727272727272,,0,0,
277,4,77,0.38431818181818184,600.0,6.0,0.2727272727272727,,0,0,
278,4,78,0.28420634920634913,600.0,4.0,0.1904761904761904,,0,0,
279,4,79,0.37198717948717946,600.0,7.0,0.2692307692307692,287.0,0,0,
280,4,80,0.2675,600.0,1.0,0.05,344.0,0,0,
281,4,81,0.30053030303030304,600.0,4.0,0.1818181818181818,138.0,0,0,
282,4,82,0.4757575757575757,600.0,7.0,0.3181818181818182,,0,0,
283,4,83,0.26784313725490194,600.0,0.0,0.0,444.0,0,0,
284,4,84,0.2521969696969697,600.0,3.0,0.1363636363636363,259.0,0,0,
285,4,85,0.31666666666666665,600.0,2.0,0.1,584.0,0,0,
286,4,86,0.17676470588235293,600.0,0.0,0.0,397.0,0,0,
287,4,87,0.1425,600.0,0.0,0.0,200.0,0,0,
288,4,88,0.19929824561403506,600.0,1.0,0.0526315789473684,507.0,0,0,
289,4,89,0.15274509803921568,600.0,0.0,0.0,227.0,0,0,
290,4,90,0.34194444444444444,600.0,5.0,0.2083333333333333,432.0,0,0,
291,4,91,0.2945833333333333,600.0,0.0,0.0,290.0,0,0,
292,4,92,0.17941666666666667,600.0,2.0,0.1,393.0,0,0,
293,4,93,0.2985,600.0,3.0,0.15,,0,0,
294,4,94,0.44333333333333336,600.0,6.0,0.2608695652173913,,0,0,
295,4,95,0.35115942028985503,600.0,5.0,0.217391304347826,373.0,0,0,
296,4,96,0.35565217391304343,600.0,3.0,0.1304347826086956,404.0,0,0,
297,4,97,0.3043650793650793,600.0,3.0,0.1428571428571428,584.0,0,0,
298,4,98,0.19261904761904758,600.0,0.0,0.0,354.0,0,0,
299,4,99,0.24898148148148147,600.0,0.0,0.0,360.0,0,0,
300,6,0,0.3360144927536231,600.0,3.0,0.1304347826086956,231.0,0,0,
301,6,1,0.08199999999999998,600.0,0.0,0.0,103.0,0,0,
302,6,2,0.21129629629629626,600.0,3.0,0.1111111111111111,73.0,0,0,
303,6,3,0.2766666666666666,600.0,3.0,0.1578947368421052,,0,0,
304,6,4,0.4044642857142857,600.0,7.0,0.25,270.0,0,0,
305,6,5,0.39627450980392154,600.0,3.0,0.1764705882352941,,0,0,
306,6,6,0.4182692307692308,600.0,8.0,0.3076923076923077,274.0,0,0,
307,6,7,0.26456521739130434,600.0,1.0,0.0434782608695652,389.0,0,0,
308,6,8,0.2175,600.0,0.0,0.0,334.0,0,0,
309,6,9,0.18666666666666668,600.0,0.0,0.0,303.0,0,0,
310,6,10,0.45946236559139775,600.0,12.0,0.3870967741935484,472.0,0,0,
311,6,11,0.3471428571428571,600.0,2.0,0.0952380952380952,417.0,0,0,
312,6,12,0.24364583333333334,600.0,3.0,0.1875,,0,0,
313,6,13,0.3047916666666667,600.0,2.0,0.0833333333333333,213.0,0,0,
314,6,14,0.4338461538461539,600.0,5.0,0.1923076923076923,436.0,0,0,
