RunId,match,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
225,0.0,25.0,22,0.34044444444444444,600.0,5.0,0.1666666666666666,263.0,0,0,
226,0.025,25.0,22,0.2262777777777778,600.0,3.0,0.1,105.0,0,0,
227,0.05,25.0,22,0.22549999999999998,600.0,1.0,0.0333333333333333,72.0,0,0,
228,0.1,25.0,22,0.2618333333333333,600.0,6.0,0.2,58.0,0,0,
229,0.2,25.0,22,0.11349999999999996,600.0,1.0,0.0333333333333333,57.0,0,0,
230,0.0,10.0,23,0.3228333333333333,600.0,4.0,0.1333333333333333,129.0,0,0,
231,0.025,10.0,23,0.3426111111111111,600.0,3.0,0.1,193.0,0,0,
232,0.05,10.0,23,0.28138888888888886,600.0,3.0,0.1,116.0,0,0,
233,0.1,10.0,23,0.3834444444444444,600.0,7.0,0.2333333333333333,97.0,0,0,
234,0.2,10.0,23,0.2806666666666666,600.0,3.0,0.1,79.0,0,0,
235,0.0,25.0,23,0.3556111111111111,600.0,6.0,0.2,106.0,0,0,
236,0.025,25.0,23,0.4056666666666666,600.0,7.0,0.2333333333333333,272.0,0,0,
237,0.05,25.0,23,0.31255555555555553,600.0,4.0,0.1333333333333333,121.0,0,0,
238,0.1,25.0,23,0.2708888888888889,600.0,3.0,0.1,84.0,0,0,
239,0.2,25.0,23,0.269,600.0,4.0,0.1333333333333333,81.0,0,0,
240,0.0,10.0,24,0.5248888888888888,600.0,10.0,0.3333333333333333,376.0,0,0,
241,0.025,10.0,24,0.4082222222222222,600.0,7.0,0.2333333333333333,236.0,0,0,
242,0.05,10.0,24,0.5469999999999999,600.0,4.0,0.1333333333333333,392.0,0,0,
243,0.1,10.0,24,0.3915555555555555,600.0,2.0,0.0666666666666666,319.0,0,0,
244,0.2,10.0,24,0.5319444444444443,600.0,5.0,0.1666666666666666,243.0,0,0,
245,0.0,25.0,24,0.39577777777777773,600.0,6.0,0.2,102.0,0,0,
246,0.025,25.0,24,0.6409999999999999,600.0,16.0,0.5333333333333333,,0,0,
247,0.05,25.0,24,0.38883333333333336,600.0,6.0,0.2,169.0,0,0,
248,0.1,25.0,24,0.48383333333333334,600.0,9.0,0.3,216.0,0,0,
249,0.2,25.0,24,0.8548333333333333,600.0,19.0,0.6333333333333333,,0,0,
250,0.0,10.0,25,0.1317222222222222,600.0,0.0,0.0,67.0,0,0,
251,0.025,10.0,25,0.10994444444444443,600.0,0.0,0.0,58.0,0,0,
